PERSON_ID,PUBLICATION_ID,PUBLISHED_NAME
13493,2926383,RJ Johnston
33267,2938915,J Hockenhull
7481,2967565,JL Donovan
23953,2980993,FL Scarpa
18573,7002702,Suzanne Audrey
16216,7031874,Richard M. Martin
24710,7110899,Jelena Savovic
94,7233016,Michael N. R. Ashfold
43946,8198475,Anna Tzanakaki
36791,8216172,Davide Pisani
12674,8235925,Yoav Ben-Shlomo
19225,8246514,Colin D Steer
36681,8342037,Dimitra Simeonidou
14549,8878306,Chris P Bailey
7795,9081045,Helen F Heath
44961,9390885,Bert Wouters
9681,14685301,Sara T Brookes
28624,14685301,Rhiannon C Macefield
33419,17066576,Rebecca Pearson
51464,17080585,Hilary M. Carey
13493,22907898,Ron Johnston
45168,32506865,Daniel W. Watkins
46453,33811501,Daniela De Angelis
13131,33811501,John A A Macleod
25641,34823785,Paul R Burton
22492,35877745,E. A. Holcombe
6111,36000259,Seth Love
46282,42215441,Helen Weavers
57326,45911046,Jonathan Clayden
55263,48623267,A. G. Sextos
29260,64219747,Angie Hibbert
45873,81908583,J. Barreto
11974,2373816,TJ Cole
19240,2405807,A Doufexi
8883,2406886,TJ Peters
21301,2414663,A Malpass
17811,2485583,PH Mellor
23222,2567974,KM Hawkey
32419,2602789,K Goda
31205,2609697,MJ Peel
14723,2655083,PM Weaver
5118,2661074,MJ Benton
27538,2747299,S Dias
16976,2774930,SMD Armour
22750,2785236,P Fairclough
20995,2787493,ME Barbour
4839,2835756,MJ Pavier
15774,2868439,KR Fox
9288,2887941,S Hanna
2188,2899816,A. Guy Orpen
19138,2906273,JJ Brooke
14083,2908568,DM Newbold
8769,2908568,DG Cussans
33267,2909546,J Hockenhull
26330,2921931,S Rodr\00EDguez
7481,2924854,JL Donovan
23877,2942181,R Jago
18516,4932594,Daniel Page
18516,4932847,Daniel Page
36681,8197773,D. Simeonidou
25745,8293823,Jeremy L. O'Brien
9495,9118817,C A McArdle
36886,12997560,Katharine Hendry
14997,13360006,Ashley W Blom
49230,19710810,Maximilian J. Werner
16763,20690386,Chris Hawkesworth
22409,32345439,Jonathan P. Reid
43805,32534540,Kirsty M Edgar
35666,34592452,Leonor M Teles-Grilo Ruivo
15698,35506758,Jeremy N. Harvey
58963,35680617,He Sun
59842,47140852,P. Moran
25924,48819060,Jane Wright
57868,62795142,Setor K Kunutsor
65906,96328709,Alex Barlow
2232,941502,J Parkin
9272,2393633,Peter S Blair
11184,2447307,CR Helps
21299,2451479,JAP Norman
177,2464557,GG Balint-Kurti
1466,2496643,RE Hutton
17508,2534132,EG Clark
8448,2543557,H Mellor
7481,2583573,JL Donovan
25724,2585562,B.C.W Stephens
11781,2586110,AR Cooper
27834,2602102,D Ewins
20049,2602102,MI Friswell
204,2614194,MV Berry
24670,2616674,Matthew Hickman
20514,2625873,H-X Peng
28636,2651108,LF Kawashita
5118,2654258,MJ Benton
9621,2656616,DJ Gunnell
13222,2693640,S Yu
16715,2740927,Debbie A Lawlor
35063,2783230,X Yuan
2973,2801630,R Wall
27442,2816896,LFM Horsten
25924,2823897,JE Wright
29922,2824614,Charlotte Chamberlain
23603,2834481,AG Richards
19941,2844831,JG Hanley
18083,2851110,H Goldstein
16963,2866210,H. R. Whay
4283,2875793,SP Jones
36205,2931734,Frances Cowan
9112,3010738,AR Nix
9109,3016777,MH Lowenberg
8104,7153103,Marian L Yallop
36883,8202931,G. S. Zervas
16763,8422253,Chris J Hawkesworth
13637,9769867,Mark A Gilbertson
43722,9869464,Seirian Sumner
2175,16962717,Derek C Offord
2702,25588667,Randall C Smith
26908,34266647,William J Browne
58167,34700110,Johanna Galloway
33866,34880035,T. S. Coope
53173,34938056,Frank De Vocht
7027,34951031,A. W. Preece
57701,35946948,Gemma Moss
15436,43770370,Kevin Morris
890,45852573,R. Evans
62542,61094281,Tom A. Williams
21979,2302114,EJ Sutton
22802,2412574,K Turner
14605,2443082,C Salisbury
8855,2479534,DR Bull
379,2548545,RGA Buxton
20239,2558816,L Lucas
2885,2568005,S Trahar
33556,2582887,Shu Sen Chang
21567,2595006,G Gangoli
7768,2595006,GM Hague
2152,2599767,CJ Nicol
29096,2601733,J. Freer
22140,2629908,J Zhang
27833,2652650,AM Anesio
32073,2661690,CJ Biggs
3128,2670718,CJ Willmore
32391,2736150,Lance E Lanyon
24396,2740544,Nello Cristianini
4114,2780660,MR Wisnom
1261,2828358,S Harris
8769,2830965,DG Cussans
27792,2868855,JC Neal
24258,2925173,S.L Smith
25973,2929635,Alan L Whone
22439,2930406,R Szalai
36071,2935293,G Oikonomou
27477,2957550,EK Keenan
6909,2965566,SM Hayden
9361,3009310,AR Champneys
35793,6985588,John Downer
20570,7260612,Matthew P. Crump
13331,8186388,Gary D. Foster
36755,8199738,Reza Nejabati
12331,8287942,Keith J Edwards
30960,8442991,David R. Glowacki
13131,9547452,John A A Macleod
14677,12477643,Tariq Modood
35229,15572202,Marcel K S Keller
17707,16188028,Nigel R. Franks
50061,18663358,Chris Bell
55263,48622602,Anastasios G. Sextos
61461,52105482,M. Mostafavi
30881,2361084,Clare McNamara
28275,2367362,Suby Bhattacharya
30185,2469508,N Di bartolo
28641,2503538,G Feder
12102,2526778,J Memmott
8855,2532142,DR Bull
12102,2562429,J Memmott
15454,2582745,S Ebrahim
19274,2636111,Marc W. Holderied
8882,2639810,G Angelini
14723,2652388,P. M. Weaver
13222,2693615,S Yu
9315,2705291,RL Sutton-Spence
8734,2726493,M Tranter
29852,2729164,S Ben Smida
9624,2847438,J P Shield
24473,2847438,SE Owen
8227,2855371,GG D'Costa
12664,2871227,D Murphy
4283,2875906,SP Jones
17522,2879885,REM Langer
1917,2908802,TP Martin
26325,2911381,Ken Oliphant
23099,2961067,JM Brunstrom
14085,2976459,SC Burgess
34974,2976768,T Gross
2188,6906597,A. G. Orpen
26328,7031146,Tom R Gaunt
26330,7031146,Santiago Rodriguez
1917,7167278,T. P. Martin
14825,8178227,Andrew Butterworth
15735,8180921,Pauline Heslop
17791,8460829,M. Sieber
30659,8815342,Mihai Caleap
9408,9120920,Julian Eastoe
34742,9235066,Fran E Carroll
4114,9538565,Michael R. Wisnom
28217,9636773,Mike R Jeffrey
44486,17044570,Barbara Marchetti
30027,22223689,George McMahon
27871,22410857,Ben Maughan
5597,32515615,Peter G. Simmonds
55341,43771434,Bryan R. Bzdek
25441,48911349,Marcus Drake
13442,65970185,Sandra P. Hollinghurst
19490,2364254,SG Burrow
15170,2409107,E Williamson
10350,2437540,M Hester
24402,2438057,L Zuccolo
21604,2456474,LKR Marshall
9824,2480963,GC Allen
21567,2485312,G Gangoli
21291,2524416,LB Nicholson
11845,2649297,Peter W Mathieson
16889,2649297,Simon C Satchell
24344,2670125,Morgan Bronwen
25431,2698659,CRC Paul
33911,2714185,T Isaacs
18607,2733320,LR Jones
22439,2733344,R Szalai
16963,2752065,HR Whay
189,2752065,ARS Barr
24601,2786548,PM King
23211,2805322,G Heldt
16938,2893550,S Nandy
6111,2939875,Seth Love
20342,2950042,U Leonards
16844,2969380,PG Kehoe
36686,4479851,Andrew G W Lawrie
13931,6978959,Anthony J Ireland
20706,7004545,N. A. Alexander
43325,7033457,Jakob Vinther
14539,8296454,Andy R Ness
12882,8302602,Jeremy C Phillips
10783,8825210,George Davey Smith
35063,9390357,Xibo Yuan
21432,9530568,Ian S Penton-Voak
12604,9533288,Jane M Blazeby
25579,9721260,C L Gregson
28015,9875496,Krasimira Tsaneva-Atanasova
36323,14494138,Andrew Zammit-Mangion
607,14942742,Terence Cosgrove
12498,16906308,Rona M Campbell
17916,27315695,Rachael Gooberman-Hill
53171,32066476,Sean Cowlishaw
12091,32549319,Ian J Craddock
11132,33878974,Paul W May
58832,37576000,Michael Tivers
35561,49722459,Dinesh Pamunuwa
61308,64319228,Paul Willis
63152,89787900,J. Schofield
20368,2412243,S Potter
12401,2458306,TA Novitz
14997,2493998,AW Blom
15603,2494945,J Heron
22967,2533071,DJ Inman
1352,2540718,JD Hill
15774,2548088,KR Fox
9340,2560392,GS Hogan-Brun
17859,2643869,SR Hallett
5118,2652260,MJ Benton
19240,2660783,A Doufexi
9181,2684535,S Price
26117,2747854,Bie Tijl De
24441,2784278,S Purdy
14558,2897368,AJ Hogg
31521,2904132,AD Dixon
15698,2908242,J.N Harvey
23819,2917449,AV Ramanan
19780,2923097,Kate Tilling
321,2940127,DR Brookshaw
10458,5152941,A. L. Malizia
18123,6893347,R. Piechocki
24601,6981771,Pamela M King
43325,7033292,Jakob Vinther
21516,8258340,Patricia J Lucas
18981,8258340,Alastair D Hay
16511,8258340,Jeremy P Horwood
28688,8907550,Judith M Mantell
5116,9080049,Greg P Heath
7795,9085927,Helen F Heath
45382,9710624,Mika Ala-Korpela
18545,13726464,Jonathan P Burnside
10961,14031690,J. M. Robbins
2472,14942086,Robert M. Richardson
12906,15664622,Edmund S Cannon
16715,16984309,Debbie A. Lawlor
19951,24937666,Joy S Singarayer
32737,24937666,T Davies-Barnard
33482,26814763,D. Billington
16889,32144026,Simon C Satchell
17804,32365367,Mei Li
61263,69870993,Stephen O'Brien
54921,76023150,Amanda Lewis
66367,86692219,Benedetta Lomi
17694,87464697,Lesel Dawson
11919,2404598,D Wynick
30223,2405889,TCS Rendall
19725,2438788,D Martin
10350,2472182,M Hester
12604,2586699,JM Blazeby
16199,2586699,KNL Avery
17004,2586699,C Metcalfe
22206,2607648,SJ Lewis
10783,2611576,G Davey Smith
25745,2703342,Jeremy L O'Brien
26127,2720404,E Chakkarapani
22238,2746648,KF Cater
24234,2763663,Jimson Mathew
1466,2765340,RE Hutton
33314,2778161,T.J Satchwell
11184,2796354,CR Helps
24156,2812309,KRG Austin
18990,2821817,SA Neild
11714,2823780,M Caputo
27519,2903769,C Ulcigrai
29898,2963292,JL du Bois
21200,7001424,Alexander Bird
12118,7037831,C M Perks
11682,7089673,Jonathan H Tobias
15739,7251358,Dave O Bates
36681,8301460,Dimitra Simeonidou
25973,8307568,Alan L Whone
46872,9434775,Ben J Hicks
31776,9544619,Qi Zhao
26908,16717822,William J Browne
24337,16982947,George R. Whittell
45647,19701805,Katarzyna Kordas
48823,25262212,Mark Woodward
8155,32517187,S. J. O'Doherty
55183,32522623,J. W. E. Drewitt
25949,33995651,Jessica C Watson
36476,34853507,Hafiz T Ali
189,35510201,A. R S Barr
1631,35716876,John Richard Kirwan
17536,35786450,Richard D. Pancost
57326,46470461,Jonathan Clayden
8159,53489778,C. J A Macleod
63304,60779329,Lucy Ellen Selman
58904,61994669,Daniel J Asby
52970,70684615,Marco Longana
66529,82115621,Valeska Ting
33437,99040715,Helen Thomas
10013,2386310,Jeffrey M P Holly
23866,2451994,D Fews
27616,2517830,D-Z Kounali
15872,2544809,SL Robertson
8482,2581060,DA Richards
18475,2685988,Tim Kovacs
24670,2727015,M Hickman
32659,2746615,Kate Thomas
64787,2746615,Andrew Thompson
12258,2747245,K Potter
23222,2771595,KM Hawkey
14825,2777673,A Butterworth
19459,2936656,PJP Lait
20927,2954471,JD Lane
34763,2975404,CEM Lloyd
28496,7232465,Adam W. Perriman
11990,8169078,David May
27227,8489652,Peter Vickerman
20758,8710080,Julie A Etches
46872,9388671,Ben Hicks
11092,9634583,Claire A Weeks
29803,9771758,Abigail Fraser
47307,32243439,Paul J Vardanega
56085,37579702,Helen Fulton
49222,40623804,Pia Sartor
7125,41277473,Fernando Cervantes
33340,52712081,Karen Bell
66529,82115781,Valeska Ting
19365,2462244,R Rollason
16963,2512638,HR Whay
25599,2542866,MM Greenslade
7481,2569100,JL Donovan
7481,2656253,JL Donovan
13871,2656921,DP Gibson
20342,2681113,U Leonards
21542,2681113,P.A Howard-Jones
26425,2695043,CJ Woods
8995,2707505,SL Lightman
20795,2717922,PJ Valdes
419,2738041,TF Carver
14836,2791380,JM Rorison
31205,2800268,MJ Peel
16883,2841114,Simon J. Hiscock
16324,2870214,N Scolding
607,2910469,T Cosgrove
16308,2911627,D.E Shallcross
16216,2923282,RM Martin
34190,2944539,S.E Temple
17811,2983439,Phil H. Mellor
9495,6879625,Craig A McArdle
35918,7255783,William J Allen
24670,8489737,Matthew Hickman
34259,9281738,P E Jessiman
21926,9817451,Ana B. Sendova-Franks
28181,16188817,Gregory R Jolivet
18105,16970404,Katerina Michaelides
20039,17060024,Willy P Aspinall
48142,17622658,Florian Scheding
16090,32325003,Andrew J. Tometzki
27686,33863029,David J. Fermin
18053,36045024,W J Lyons
16308,39566098,Dudley Shallcross
77,39661623,Michael P. Allen
55046,47836379,Georgina Tsagas
28921,63694846,Emma Hopkins
26325,2192061,K Oliphant
3232,2431193,MW Brown
12258,2446239,KD Potter
14723,2446239,PM Weaver
20758,2446239,JA Etches
4697,2482735,M-S Suleiman
405,2528054,J Carpenter
17508,2532859,EG Clark
22021,2544534,MJ Walter
9498,2570772,LP Hunt
26907,2590066,AJ Ridgwell
9776,2635728,GC Seabourne
15331,2640435,M Ellis
14664,2644653,A-M O'Carroll
5118,2653542,MJ Benton
33084,2663392,R. Ramalho
15595,2669521,RH Murray
54101,2697627,Chris R Jackson
4958,2737138,RSJ Sparks
19289,2758340,HR Pemberton
16788,2791947,SD Banfield
25559,2846556,A Shterenlikht
24175,2933097,JM Masson
29999,2967897,LD Howe
33911,2973125,Talia Isaacs
12401,2975865,TA Novitz
35630,4464646,A K Wills
24760,6976876,Lynn Molloy
11155,7036194,Kate J Heesom
6909,7193164,S. M. Hayden
35619,7218589,Jonathan E Cooper
29428,7248315,Julian Mauricio Londo\00F1o Monsalve
16963,8185835,H R Whay
18516,8231497,Daniel Page
24221,8236454,R Gilbert
17004,8236454,Chris Metcalfe
43722,8239775,Seirian Sumner
33437,8254087,Helen E Thomas
44401,8338025,Fiona M Jordan
36195,9624917,Natalia V Lokhmatkina
33267,9646592,Joanna S Hockenhull
6111,9843259,Seth Love
22840,9843259,Neil U Barua
33616,9916952,Lee B Meakin
10783,21898171,George Davey Smith
14705,32668130,Peter J Rogers
11914,33641414,Ali R G Shaw
18338,34840033,Matt S Dietz
43284,34844153,Amy E Burchell
57489,35732456,Claire M A Haworth
29096,36100737,Jim E Freer
15436,43770546,K. Morris
29852,43770546,S. Bensmida
23945,53584758,Suzanne Ingle
29664,94733837,Sandra Dowling
16883,2372942,SJ Hiscock
19225,2449269,CD Steer
18502,2610107,PJ Strachan
878,2640592,AM Emond
26907,2643019,AJ Ridgwell
1503,2666078,DE Jane
14393,2678301,Peter Flach
14284,2694921,M Di Bernardo
405,2734753,J Carpenter
1997,2784771,R Middleton
22778,2818042,Charlie C T Hindmarch
16012,2838704,MA Saleem
14539,2944882,A Ness
6909,2965402,SM Hayden
17004,2972032,C Metcalfe
24221,2972032,R Gilbert
31045,3258588,M Condon
22805,7000282,R. S. Trask
35867,7037680,Christoph W\00FClfing
17653,7176356,Julian D Booker
36681,8197446,Dimitra Simeonidou
21200,8434790,Alexander Bird
31185,8472152,Fergus Caskey
15603,8955334,Jon E Heron
878,9027842,Alan M Emond
7795,9080962,Helen F Heath
5116,9085750,Greg P Heath
10783,11730534,George Davey Smith
36886,13000481,Katharine Hendry
36153,16997192,M. Rigby
35630,17072295,A K Wills
25749,32056835,Jon Bridle
27460,32570772,W Hollingworth
24670,52993874,M. Hickman
63026,53679589,Cian O'Donnell
61283,78639733,Claire Heffernan
49130,87352261,Carl Henrik Ek
16012,94869850,Moin A Saleem
6111,2267615,S Love
7724,2295596,JD Wood
5295,2436769,NL Allan
19765,2444140,Tony Prosser
23979,2453789,RH Taylor
17951,2481100,AJ Hall
10087,2489928,CB Allen
28238,2537150,M Siddall
22695,2564685,G Yu
21770,2621935,AC Thomas
12803,2637847,D de Berker
28641,2645296,G Feder
26261,2721778,H Gersen
23179,2733441,GB Leckie
10783,2750855,George Davey Smith
27307,2788638,MB Andersen
30659,2809620,M Caleap
8804,2822383,Susan M Ring
24246,2838588,MZ Chen
21335,2919787,H Then
9621,2929241,David Gunnell
7086,2942969,C Younes
14380,2961985,G McLennan
18516,6658525,Daniel Page
24692,7135656,Bernard H Stark
44322,7182229,Nicolas Granger
35921,7264865,Conor J Houghton
24441,8337279,Sarah Purdy
26743,8812091,Tilo Burghardt
32019,8931970,Simon J Sebire
20604,9470061,Richard Lee
18583,9770472,Clare Thomas
15848,9833047,Jonathan A C Sterne
12673,13274603,Jonathan L. Bamber
10929,17011475,James F Annett
20607,22053582,Casimir J H Ludwig
25291,32377321,A. J. Croxford
16471,33810381,R. C. Andrews
15178,33833277,Marcus E Pembrey
11132,33879194,Paul W May
48625,34705904,Nick J Taylor
61461,52200271,M. Mostafavi
19765,2357140,Tony Prosser
20049,2378752,MI Friswell
9828,2437386,CP Case
11486,2441766,L Doyal
25724,2454830,BCW Stephens
21979,2457535,EJ Sutton
14836,2492240,JM Rorison
5099,2497524,A Feest
28319,2586133,NJ Timpson
16588,2596742,AJ Searle
10461,2614498,DN Woolfson
26583,2630646,SR Gray
8156,2643663,JC Hancox
10145,2659116,N Dahnoun
27320,2679894,Mohammad Hosseinabady
19683,2708878,Claire M Rice
23808,2710652,B Su
20514,2735434,H-X Peng
32073,2789733,CJ Biggs
14805,2824795,D Tallon
11845,2843690,PW Mathieson
18267,2889384,AF James
22787,2898205,A Kovac
8769,2911183,DG Cussans
14677,2926286,T Modood
22878,2954952,MR Munafo
6919,2972865,PW Barlow
10328,4597847,A. J. Orr-Ewing
43307,7134574,Lucy E G Donkin
29093,7413373,A R Thomson
2702,8306334,Randall Smith
36883,8420311,Georgios Zervas
43421,8474483,Katharine Ellis
5116,9079648,Greg P Heath
49093,9792984,Sheena J Vachhani
23877,9833393,Russell Jago
33911,11293455,Talia Isaacs
48047,15309453,Linda Wooldridge
11077,16962936,S. Phillipps
48986,17824042,O. W. Butters
23103,32364152,Avinash J. Patil
27686,33857705,David J Fermin
23179,34266388,George Leckie
25388,34950925,MacIej Klemm
30367,34951272,D. R. Gibbins
15569,35588135,Graham Stuart
57512,35730105,Oliver S P Davis
17563,63694128,Gerard J. van den Berg
21483,87909078,Michael Naughton
48566,89330093,Eleanor Rycroft
19289,2376816,HR Pemberton
16763,2387274,CJ Hawkesworth
15178,2406599,ME Pembrey
14397,2434108,Andrew Herman
24441,2452711,S Purdy
23628,2476234,GE Fornes
20927,2485276,J.D Lane
13931,2486558,AJ Ireland
10783,2496094,G Davey Smith
16889,2543282,S C Satchell
10675,2567665,RK Etherington
21391,2569030,JM Wishart
14133,2618173,HF Jenkinson
16827,2632263,ERC Hornibrook
4958,2705486,RSJ Sparks
33848,2730382,RA Kauppinen
2152,2774812,CJ Nicol
14836,2787859,JM Rorison
14546,2828278,MB Avison
27541,2838153,Dave Cliff
12561,2879535,BW Drinkwater
17735,2889270,R Huxtable
8346,2928650,M Bailey
8995,3019016,SL Lightman
24101,4467011,Frank Windmeijer
204,7202976,M. V. Berry
31161,8207730,Natalie S Blencowe
8155,8231637,Simon O'Doherty
16715,8412615,Debbie A Lawlor
15774,8432189,Kenneth R Fox
22492,8744690,E A Holcombe
47624,9254168,Francesca Pianosi
26262,9418299,Nieves Perez-Solorzano Borragan
16216,9540468,Richard M Martin
27507,9625952,Matteo Bianchi
25559,9710437,A. Shterenlikht
32879,11292567,Karen Tucker
10998,11475834,Simon M Cue
15185,18833205,Liz Lloyd
13493,22906478,Ron Johnston
13493,22908343,Ron Johnston
1955,26985537,Joe P McGeehan
7481,32399372,J. Donovan
55183,32523171,James W. E. Drewitt
31771,33847990,David P. Tew
16730,33879869,Markus F. Damian
14284,35585627,Mario Di Bernardo
34464,35680077,J. Verdon
9842,2351350,FF Whitaker
20055,2436485,JA Smith
18158,2451531,L Dihoru
19644,2456964,D Agrafiotis
9255,2629196,AJ Crewe
18990,2629196,SA Neild
27833,2700259,AM Anesio
14682,2725682,S Held
16976,2845044,SMD Armour
16715,2920199,Debbie A Lawlor
29999,2920199,Laura D Howe
33064,2936529,R M Dommett
11781,2975690,AR Cooper
12847,2987223,D Kaleshi
17654,3011869,E T Jones
12147,7011426,Stuart L. Kearns
20754,7271029,Rafal Wrobel
36755,8196331,Reza Nejabati
14133,8204157,Howard F Jenkinson
13547,8710786,Aidan M Dodson
31106,9052644,Terje Sj\00F6str\00F6m
5116,9079175,Greg P Heath
7795,9080683,Helen F Heath
17811,9546279,Phil Mellor
5118,9590388,Michael J. Benton
48645,9767552,Abdelkader Essafi
36323,9853862,Andrew Zammit-Mangion
24954,9866819,Joachim H Gottsmann
36681,9897565,Dimitra Simeonidou
11682,9904590,Jonathan H Tobias
32943,9907349,Alex R McMillan
16339,12370631,Richard J Harris
17675,22429535,Mike O'Mahony
17092,32441079,Varinder K. Aggarwal
23900,34212027,Wendy  Larner
20771,39658671,Andrew R L Medford
